"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2025";"1700";"24,8";"29,6";"24,5";"97,0";"97,0";"78,0";"24,3";"26,2";"23,8";"1008,0";"1008,6";"1007,9";"0,5";"208,0";"7,6";"518,20";"22,8"
"06/01/2025";"1800";"26,0";"26,4";"24,8";"95,0";"98,0";"94,0";"25,1";"25,8";"24,4";"1007,2";"1008,0";"1007,1";"1,3";"225,0";"5,4";"478,90";"0,4"
"06/01/2025";"1900";"26,6";"26,6";"25,9";"89,0";"95,0";"88,0";"24,6";"25,3";"24,2";"1006,6";"1007,2";"1006,6";"2,1";"235,0";"6,5";"668,00";"0,0"
"06/01/2025";"2000";"27,1";"27,1";"26,5";"87,0";"90,0";"86,0";"24,7";"25,0";"24,4";"1006,4";"1006,7";"1006,4";"1,7";"251,0";"5,3";"567,80";"0,0"
"06/01/2025";"2100";"26,5";"27,3";"26,5";"87,0";"87,0";"84,0";"24,1";"24,8";"24,0";"1007,0";"1007,0";"1006,4";"1,4";"222,0";"5,5";"293,00";"0,0"
"06/01/2025";"2200";"25,9";"26,5";"25,9";"92,0";"92,0";"87,0";"24,4";"24,4";"24,1";"1007,5";"1007,5";"1007,0";"0,8";"209,0";"5,0";"14,50";"0,0"
"06/01/2025";"2300";"25,7";"25,9";"25,7";"93,0";"93,0";"92,0";"24,6";"24,6";"24,4";"1008,2";"1008,2";"1007,5";"0,9";"258,0";"4,7";"";"0,0"
"07/01/2025";"0000";"25,5";"25,8";"25,5";"95,0";"95,0";"93,0";"24,7";"24,7";"24,6";"1009,0";"1009,0";"1008,2";"0,3";"264,0";"2,9";"";"0,0"
"07/01/2025";"0100";"25,4";"25,5";"25,4";"96,0";"96,0";"95,0";"24,6";"24,7";"24,6";"1009,7";"1009,7";"1009,0";"0,2";"264,0";"2,2";"";"0,0"
"07/01/2025";"0200";"25,5";"25,5";"25,3";"95,0";"96,0";"95,0";"24,7";"24,7";"24,6";"1010,0";"1010,0";"1009,7";"0,2";"208,0";"2,8";"";"0,0"
"07/01/2025";"0300";"25,2";"25,5";"25,2";"96,0";"96,0";"95,0";"24,6";"24,7";"24,5";"1009,5";"1010,1";"1009,5";"0,0";"208,0";"1,6";"";"0,0"
"07/01/2025";"0400";"25,2";"25,3";"25,2";"96,0";"97,0";"96,0";"24,6";"24,7";"24,6";"1008,8";"1009,5";"1008,8";"0,5";"208,0";"2,3";"";"0,0"
"07/01/2025";"0500";"25,0";"25,2";"25,0";"97,0";"97,0";"96,0";"24,5";"24,6";"24,4";"1007,9";"1008,8";"1007,9";"0,0";"208,0";"2,2";"";"0,0"
"07/01/2025";"0600";"24,8";"25,1";"24,8";"97,0";"97,0";"97,0";"24,3";"24,5";"24,3";"1007,5";"1007,9";"1007,5";"0,0";"208,0";"1,8";"";"0,0"
"07/01/2025";"0700";"24,7";"24,8";"24,6";"98,0";"98,0";"97,0";"24,3";"24,4";"24,2";"1007,4";"1007,5";"1007,4";"0,0";"208,0";"1,0";"";"0,0"
"07/01/2025";"0800";"24,4";"24,7";"24,4";"98,0";"98,0";"98,0";"24,1";"24,3";"24,0";"1007,6";"1007,6";"1007,4";"0,0";"208,0";"0,4";"";"0,0"
"07/01/2025";"0900";"24,3";"24,5";"24,3";"98,0";"98,0";"98,0";"24,0";"24,2";"24,0";"1007,9";"1007,9";"1007,6";"0,0";"208,0";"1,2";"";"0,0"
"07/01/2025";"1000";"24,5";"24,5";"24,2";"98,0";"98,0";"98,0";"24,2";"24,2";"23,9";"1008,5";"1008,5";"1007,8";"0,0";"208,0";"0,8";"51,20";"0,0"
"07/01/2025";"1100";"27,5";"27,5";"24,5";"89,0";"98,0";"89,0";"25,6";"25,6";"24,3";"1009,3";"1009,3";"1008,5";"0,7";"208,0";"1,7";"512,50";"0,2"
"07/01/2025";"1200";"29,8";"30,1";"27,5";"76,0";"89,0";"74,0";"25,2";"25,9";"24,6";"1009,8";"1009,8";"1009,3";"1,8";"224,0";"5,1";"1592,40";"0,0"
"07/01/2025";"1300";"31,5";"31,6";"29,8";"69,0";"77,0";"68,0";"25,1";"25,8";"24,4";"1009,8";"1010,0";"1009,7";"1,5";"205,0";"5,9";"2023,10";"0,0"
"07/01/2025";"1400";"32,1";"32,1";"29,6";"69,0";"76,0";"67,0";"25,7";"26,1";"23,9";"1010,1";"1010,1";"1009,8";"1,8";"203,0";"5,5";"1507,20";"0,0"
"07/01/2025";"1500";"32,8";"33,3";"30,8";"61,0";"72,0";"60,0";"24,3";"25,9";"24,0";"1009,2";"1010,1";"1009,2";"2,2";"216,0";"6,5";"2931,50";"0,0"
"07/01/2025";"1600";"30,7";"33,3";"30,7";"71,0";"72,0";"59,0";"24,8";"25,6";"23,6";"1008,2";"1009,2";"1008,2";"1,3";"201,0";"5,2";"2554,80";"0,0"
"07/01/2025";"1700";"32,0";"32,7";"30,0";"71,0";"77,0";"66,0";"26,0";"26,2";"24,8";"1007,1";"1008,2";"1007,1";"2,2";"214,0";"6,0";"1833,30";"0,0"
"07/01/2025";"1800";"32,8";"32,9";"31,6";"63,0";"74,0";"61,0";"24,8";"26,9";"24,1";"1006,0";"1007,1";"1006,0";"1,7";"224,0";"6,1";"2994,60";"0,0"
"07/01/2025";"1900";"32,4";"33,7";"31,3";"67,0";"71,0";"62,0";"25,5";"26,6";"23,9";"1005,7";"1006,0";"1005,7";"1,6";"239,0";"6,1";"2115,30";"0,0"
"07/01/2025";"2000";"25,3";"32,4";"25,2";"92,0";"95,0";"65,0";"24,0";"25,2";"23,4";"1007,1";"1007,1";"1005,7";"3,4";"223,0";"7,3";"135,80";"0,8"
"07/01/2025";"2100";"24,4";"25,3";"23,9";"93,0";"95,0";"92,0";"23,2";"24,0";"22,7";"1008,0";"1008,0";"1006,3";"1,0";"211,0";"7,3";"19,70";"1,2"
"07/01/2025";"2200";"24,1";"24,5";"24,0";"96,0";"96,0";"93,0";"23,4";"23,6";"23,0";"1007,9";"1008,0";"1007,6";"0,5";"214,0";"3,7";"1,50";"1,2"
"07/01/2025";"2300";"24,3";"24,3";"24,0";"97,0";"97,0";"96,0";"23,7";"23,7";"23,3";"1008,1";"1008,1";"1007,7";"0,3";"244,0";"2,3";"";"1,0"
"08/01/2025";"0000";"24,5";"24,5";"24,2";"97,0";"97,0";"96,0";"24,0";"24,0";"23,6";"1008,7";"1008,7";"1008,0";"0,0";"225,0";"2,1";"";"0,0"
"08/01/2025";"0100";"24,5";"24,5";"24,4";"98,0";"98,0";"97,0";"24,1";"24,2";"24,0";"1009,1";"1009,1";"1008,7";"0,0";"225,0";"0,0";"";"0,0"
"08/01/2025";"0200";"24,6";"24,7";"24,5";"98,0";"98,0";"98,0";"24,3";"24,3";"24,2";"1009,2";"1009,3";"1009,1";"0,0";"225,0";"0,3";"";"0,0"
"08/01/2025";"0300";"24,7";"24,8";"24,6";"98,0";"98,0";"98,0";"24,3";"24,4";"24,3";"1008,9";"1009,3";"1008,9";"0,4";"223,0";"2,7";"";"0,2"
"08/01/2025";"0400";"24,6";"24,7";"24,6";"98,0";"98,0";"98,0";"24,3";"24,3";"24,2";"1008,5";"1008,9";"1008,5";"0,3";"214,0";"2,7";"";"0,0"
"08/01/2025";"0500";"24,5";"24,6";"24,4";"98,0";"98,0";"98,0";"24,2";"24,3";"24,1";"1008,0";"1008,5";"1008,0";"0,0";"214,0";"1,3";"";"0,0"
"08/01/2025";"0600";"24,3";"24,5";"24,3";"99,0";"99,0";"98,0";"24,1";"24,2";"24,1";"1007,5";"1008,0";"1007,5";"0,0";"214,0";"0,0";"";"0,0"
"08/01/2025";"0700";"24,2";"24,3";"24,2";"99,0";"99,0";"99,0";"24,0";"24,1";"23,9";"1007,1";"1007,5";"1007,1";"0,0";"214,0";"0,8";"";"0,0"
"08/01/2025";"0800";"24,2";"24,3";"24,2";"99,0";"99,0";"99,0";"24,0";"24,1";"23,9";"1007,2";"1007,2";"1007,0";"0,0";"214,0";"0,8";"";"0,0"
"08/01/2025";"0900";"24,1";"24,2";"24,1";"99,0";"99,0";"99,0";"23,9";"24,0";"23,9";"1007,9";"1007,9";"1007,2";"0,0";"214,0";"0,0";"";"0,0"
"08/01/2025";"1000";"24,5";"24,5";"24,1";"99,0";"99,0";"99,0";"24,3";"24,3";"23,9";"1008,5";"1008,5";"1007,9";"0,6";"214,0";"1,6";"82,20";"0,0"
"08/01/2025";"1100";"25,6";"25,7";"24,5";"97,0";"99,0";"97,0";"25,1";"25,3";"24,4";"1009,3";"1009,3";"1008,5";"0,8";"203,0";"2,0";"405,00";"0,0"
"08/01/2025";"1200";"28,6";"28,6";"25,6";"86,0";"97,0";"86,0";"26,1";"26,8";"25,3";"1009,8";"1009,8";"1009,3";"1,2";"180,0";"3,9";"986,30";"0,0"
"08/01/2025";"1300";"31,5";"31,5";"28,4";"75,0";"86,0";"72,0";"26,5";"26,8";"25,2";"1009,8";"1009,8";"1009,7";"2,2";"187,0";"5,8";"1902,70";"0,0"
"08/01/2025";"1400";"30,6";"32,4";"29,4";"73,0";"81,0";"69,0";"25,1";"27,2";"24,9";"1009,5";"1009,8";"1009,5";"2,5";"185,0";"6,1";"2458,60";"0,2"
"08/01/2025";"1500";"32,4";"33,3";"30,4";"67,0";"75,0";"63,0";"25,6";"26,6";"24,2";"1008,6";"1009,5";"1008,6";"1,7";"219,0";"5,6";"2495,20";"0,0"
"08/01/2025";"1600";"33,2";"33,5";"31,3";"64,0";"69,0";"61,0";"25,4";"26,4";"24,0";"1007,4";"1008,6";"1007,4";"1,8";"190,0";"5,4";"3007,40";"0,0"
"08/01/2025";"1700";"31,8";"33,7";"30,5";"72,0";"76,0";"62,0";"26,2";"27,0";"24,8";"1006,2";"1007,4";"1006,1";"1,5";"223,0";"6,0";"1843,60";"0,0"
"08/01/2025";"1800";"26,7";"31,8";"26,7";"89,0";"96,0";"72,0";"24,8";"27,0";"24,8";"1005,3";"1006,3";"1005,3";"1,7";"231,0";"4,2";"456,10";"13,6"
"08/01/2025";"1900";"24,0";"26,7";"23,9";"97,0";"98,0";"88,0";"23,6";"25,6";"23,3";"1006,1";"1006,4";"1005,3";"2,4";"182,0";"5,9";"282,80";"40,0"
"08/01/2025";"2000";"24,3";"24,4";"23,7";"98,0";"98,0";"97,0";"24,0";"24,0";"23,3";"1005,8";"1006,3";"1005,6";"1,1";"191,0";"5,6";"122,50";"2,2"
"08/01/2025";"2100";"24,7";"24,7";"24,3";"98,0";"98,0";"98,0";"24,4";"24,4";"24,0";"1006,6";"1006,6";"1005,8";"0,2";"191,0";"2,4";"32,70";"0,0"
"08/01/2025";"2200";"24,9";"24,9";"24,6";"98,0";"98,0";"98,0";"24,6";"24,6";"24,3";"1007,0";"1007,0";"1006,6";"0,0";"191,0";"1,2";"2,10";"0,0"
"08/01/2025";"2300";"24,8";"24,9";"24,8";"97,0";"98,0";"97,0";"24,2";"24,7";"24,2";"1007,4";"1007,4";"1007,0";"0,5";"184,0";"2,5";"";"0,0"
"09/01/2025";"0000";"24,9";"24,9";"24,8";"97,0";"97,0";"96,0";"24,4";"24,4";"24,2";"1008,3";"1008,3";"1007,4";"0,1";"182,0";"2,5";"";"0,0"
"09/01/2025";"0100";"24,8";"24,9";"24,7";"98,0";"98,0";"97,0";"24,5";"24,5";"24,3";"1008,9";"1008,9";"1008,3";"0,0";"180,0";"1,8";"";"0,0"
"09/01/2025";"0200";"24,6";"24,8";"24,6";"98,0";"98,0";"98,0";"24,3";"24,5";"24,3";"1008,5";"1009,0";"1008,5";"0,0";"180,0";"0,7";"";"0,0"
"09/01/2025";"0300";"24,4";"24,6";"24,3";"99,0";"99,0";"98,0";"24,1";"24,3";"24,0";"1007,9";"1008,5";"1007,9";"0,4";"180,0";"1,3";"";"0,0"
"09/01/2025";"0400";"24,4";"24,6";"24,3";"98,0";"99,0";"98,0";"24,2";"24,3";"24,1";"1007,5";"1007,9";"1007,5";"0,1";"180,0";"1,8";"";"0,0"
"09/01/2025";"0500";"24,6";"24,7";"24,4";"98,0";"98,0";"98,0";"24,3";"24,4";"24,2";"1006,8";"1007,5";"1006,8";"0,0";"180,0";"0,8";"";"0,0"
"09/01/2025";"0600";"24,5";"24,7";"24,5";"99,0";"99,0";"98,0";"24,3";"24,5";"24,3";"1006,3";"1006,8";"1006,3";"0,0";"180,0";"0,0";"";"0,0"
"09/01/2025";"0700";"24,4";"24,5";"24,4";"99,0";"99,0";"99,0";"24,2";"24,3";"24,1";"1006,0";"1006,4";"1006,0";"0,0";"180,0";"0,0";"";"0,0"
"09/01/2025";"0800";"24,3";"24,5";"24,3";"99,0";"99,0";"99,0";"24,1";"24,3";"24,1";"1006,2";"1006,2";"1005,8";"0,0";"180,0";"0,0";"";"0,0"
"09/01/2025";"0900";"24,3";"24,4";"24,2";"99,0";"99,0";"99,0";"24,1";"24,2";"24,0";"1006,9";"1006,9";"1006,2";"0,0";"180,0";"0,0";"";"0,0"
"09/01/2025";"1000";"24,7";"24,7";"24,2";"99,0";"99,0";"99,0";"24,5";"24,5";"24,0";"1007,7";"1007,7";"1006,9";"0,0";"180,0";"0,0";"63,20";"0,0"
"09/01/2025";"1100";"26,0";"26,3";"24,7";"98,0";"99,0";"98,0";"25,7";"26,1";"24,5";"1008,3";"1008,3";"1007,7";"0,6";"180,0";"1,6";"427,90";"0,2"
"09/01/2025";"1200";"28,8";"29,3";"26,0";"84,0";"98,0";"83,0";"25,9";"26,6";"25,7";"1008,7";"1008,7";"1008,3";"0,7";"186,0";"3,0";"1201,80";"0,0"
"09/01/2025";"1300";"32,0";"32,0";"28,0";"72,0";"86,0";"71,0";"26,4";"27,0";"25,1";"1008,7";"1008,8";"1008,6";"1,6";"180,0";"4,0";"1743,20";"0,0"
"09/01/2025";"1400";"31,4";"32,4";"29,6";"73,0";"78,0";"68,0";"25,9";"26,8";"24,6";"1008,3";"1008,7";"1008,3";"1,2";"186,0";"4,7";"2185,10";"0,0"
"09/01/2025";"1500";"29,8";"31,4";"29,0";"80,0";"83,0";"70,0";"26,0";"26,9";"24,9";"1007,8";"1008,3";"1007,8";"1,5";"247,0";"5,5";"1695,70";"0,0"
"09/01/2025";"1600";"28,0";"32,3";"25,7";"86,0";"95,0";"69,0";"25,4";"26,9";"22,7";"1006,8";"1007,9";"1006,7";"0,4";"180,0";"7,0";"1727,90";"5,6"
"09/01/2025";"1700";"25,6";"28,3";"24,3";"97,0";"97,0";"85,0";"25,2";"26,2";"23,6";"1005,5";"1007,5";"1005,5";"0,3";"186,0";"8,5";"322,40";"12,2"
"09/01/2025";"1800";"29,0";"29,0";"25,4";"84,0";"97,0";"83,0";"26,1";"26,6";"24,9";"1004,8";"1005,5";"1004,8";"1,9";"207,0";"5,3";"1610,20";"0,0"
"09/01/2025";"1900";"27,8";"29,4";"27,7";"81,0";"86,0";"78,0";"24,2";"26,2";"23,5";"1004,0";"1005,0";"1004,0";"0,7";"180,0";"6,6";"1199,10";"0,0"
"09/01/2025";"2000";"27,5";"27,7";"27,4";"84,0";"84,0";"77,0";"24,6";"24,6";"23,2";"1004,5";"1004,5";"1004,0";"0,8";"180,0";"3,4";"256,10";"0,0"
"09/01/2025";"2100";"27,8";"27,9";"27,5";"87,0";"88,0";"84,0";"25,4";"25,6";"24,7";"1005,0";"1005,0";"1004,5";"0,9";"243,0";"4,1";"178,10";"0,0"
"09/01/2025";"2200";"27,2";"27,8";"27,2";"89,0";"89,0";"86,0";"25,2";"25,4";"25,0";"1005,9";"1005,9";"1005,0";"0,8";"237,0";"3,9";"19,70";"0,0"
"09/01/2025";"2300";"27,2";"27,3";"27,1";"89,0";"89,0";"88,0";"25,2";"25,2";"25,1";"1006,9";"1006,9";"1005,9";"1,0";"240,0";"3,6";"";"0,0"
"10/01/2025";"0000";"26,8";"27,2";"26,8";"90,0";"90,0";"89,0";"25,1";"25,3";"25,1";"1007,6";"1007,6";"1006,9";"0,7";"225,0";"3,0";"";"0,0"
"10/01/2025";"0100";"26,7";"26,9";"26,7";"90,0";"91,0";"89,0";"24,9";"25,1";"24,9";"1007,9";"1007,9";"1007,6";"0,2";"225,0";"2,7";"";"0,0"
"10/01/2025";"0200";"26,3";"26,7";"26,3";"93,0";"93,0";"90,0";"25,0";"25,1";"24,9";"1008,0";"1008,1";"1007,9";"0,4";"214,0";"2,1";"";"0,0"
"10/01/2025";"0300";"25,8";"26,3";"25,8";"95,0";"95,0";"93,0";"25,0";"25,2";"25,0";"1007,9";"1008,0";"1007,8";"0,0";"203,0";"1,7";"";"0,0"
"10/01/2025";"0400";"25,4";"25,8";"25,4";"97,0";"97,0";"95,0";"24,8";"25,1";"24,8";"1007,0";"1007,9";"1007,0";"0,0";"203,0";"1,8";"";"0,0"
"10/01/2025";"0500";"25,2";"25,4";"25,1";"98,0";"98,0";"97,0";"24,7";"24,8";"24,7";"1006,5";"1007,0";"1006,5";"0,0";"203,0";"0,0";"";"0,0"
"10/01/2025";"0600";"25,0";"25,2";"24,8";"98,0";"98,0";"97,0";"24,6";"24,7";"24,5";"1006,4";"1006,5";"1006,3";"0,0";"203,0";"0,0";"";"0,0"
"10/01/2025";"0700";"25,0";"25,2";"24,9";"98,0";"98,0";"98,0";"24,7";"24,9";"24,6";"1006,5";"1006,5";"1006,3";"0,0";"203,0";"0,0";"";"0,0"
"10/01/2025";"0800";"24,9";"25,0";"24,8";"98,0";"98,0";"98,0";"24,6";"24,7";"24,5";"1006,6";"1006,6";"1006,3";"0,1";"203,0";"1,2";"";"0,2"
"10/01/2025";"0900";"24,9";"25,0";"24,9";"98,0";"98,0";"98,0";"24,6";"24,7";"24,6";"1007,1";"1007,1";"1006,6";"0,1";"203,0";"1,3";"";"0,0"
"10/01/2025";"1000";"24,9";"25,0";"24,9";"98,0";"98,0";"98,0";"24,7";"24,7";"24,6";"1008,1";"1008,1";"1007,1";"1,0";"203,0";"2,1";"46,30";"0,0"
"10/01/2025";"1100";"25,6";"25,6";"24,9";"98,0";"98,0";"98,0";"25,2";"25,2";"24,7";"1009,0";"1009,0";"1008,1";"1,0";"203,0";"2,2";"348,70";"0,0"
"10/01/2025";"1200";"28,7";"29,1";"25,5";"82,0";"98,0";"82,0";"25,3";"26,0";"25,0";"1009,4";"1009,4";"1009,0";"1,6";"191,0";"3,2";"1729,80";"0,0"
"10/01/2025";"1300";"30,9";"30,9";"28,6";"76,0";"85,0";"76,0";"26,2";"26,6";"25,0";"1009,5";"1009,6";"1009,4";"2,0";"184,0";"4,8";"2509,90";"0,0"
"10/01/2025";"1400";"31,6";"31,9";"30,1";"72,0";"79,0";"71,0";"25,9";"26,7";"25,2";"1009,4";"1009,6";"1009,4";"2,8";"200,0";"5,4";"3285,50";"0,0"
"10/01/2025";"1500";"32,1";"32,1";"30,3";"71,0";"76,0";"68,0";"26,3";"26,3";"24,7";"1008,4";"1009,4";"1008,4";"2,2";"229,0";"5,5";"2902,70";"0,0"
"10/01/2025";"1600";"31,9";"32,7";"31,1";"71,0";"75,0";"66,0";"26,0";"26,8";"24,6";"1007,5";"1008,4";"1007,5";"1,9";"221,0";"5,1";"3045,10";"0,0"
"10/01/2025";"1700";"32,2";"33,4";"31,2";"67,0";"72,0";"61,0";"25,4";"26,6";"24,4";"1006,3";"1007,5";"1006,3";"2,3";"206,0";"4,9";"2510,00";"0,0"
"10/01/2025";"1800";"30,7";"32,5";"30,4";"71,0";"72,0";"65,0";"24,9";"25,9";"23,9";"1005,9";"1006,3";"1005,8";"1,1";"234,0";"6,6";"1502,70";"0,0"
"10/01/2025";"1900";"29,9";"31,0";"29,5";"73,0";"76,0";"70,0";"24,6";"25,3";"24,2";"1005,9";"1006,1";"1005,9";"1,4";"226,0";"5,8";"1121,40";"0,0"
"10/01/2025";"2000";"29,6";"30,6";"29,6";"74,0";"75,0";"72,0";"24,5";"25,4";"24,2";"1005,8";"1005,9";"1005,4";"1,1";"240,0";"5,5";"775,50";"0,0"
"10/01/2025";"2100";"28,6";"29,5";"28,6";"81,0";"81,0";"74,0";"24,9";"25,1";"24,3";"1006,4";"1006,4";"1005,8";"1,4";"248,0";"6,1";"171,00";"0,0"
"10/01/2025";"2200";"28,0";"28,6";"27,9";"83,0";"83,0";"80,0";"24,8";"25,0";"24,5";"1007,0";"1007,0";"1006,3";"0,8";"226,0";"5,3";"14,50";"0,0"
"10/01/2025";"2300";"27,4";"28,0";"27,4";"85,0";"85,0";"83,0";"24,8";"24,8";"24,6";"1007,4";"1007,5";"1007,0";"0,7";"258,0";"3,9";"";"0,0"
"11/01/2025";"0000";"27,2";"27,5";"27,2";"87,0";"88,0";"85,0";"24,9";"25,0";"24,8";"1008,1";"1008,1";"1007,4";"0,4";"210,0";"3,7";"";"0,0"
"11/01/2025";"0100";"26,8";"27,2";"26,8";"89,0";"89,0";"87,0";"24,9";"25,0";"24,8";"1008,4";"1008,4";"1008,1";"0,7";"234,0";"3,7";"";"0,0"
"11/01/2025";"0200";"26,4";"26,8";"26,4";"91,0";"91,0";"89,0";"24,9";"25,0";"24,8";"1008,4";"1008,5";"1008,3";"0,7";"203,0";"3,7";"";"0,0"
"11/01/2025";"0300";"26,4";"26,5";"26,3";"91,0";"92,0";"91,0";"24,9";"24,9";"24,8";"1008,3";"1008,5";"1008,3";"0,4";"260,0";"2,7";"";"0,0"
"11/01/2025";"0400";"26,2";"26,4";"26,2";"92,0";"92,0";"91,0";"24,8";"24,9";"24,8";"1007,7";"1008,3";"1007,7";"0,5";"242,0";"3,1";"";"0,0"
"11/01/2025";"0500";"25,9";"26,2";"25,8";"93,0";"93,0";"92,0";"24,7";"24,8";"24,7";"1007,0";"1007,7";"1007,0";"0,1";"214,0";"3,1";"";"0,0"
"11/01/2025";"0600";"25,6";"25,9";"25,6";"95,0";"95,0";"93,0";"24,7";"24,8";"24,6";"1006,6";"1007,0";"1006,5";"0,0";"214,0";"2,1";"";"0,0"
"11/01/2025";"0700";"25,3";"25,6";"25,3";"96,0";"96,0";"95,0";"24,6";"24,7";"24,6";"1006,6";"1006,7";"1006,5";"0,0";"264,0";"1,5";"";"0,0"
"11/01/2025";"0800";"25,0";"25,4";"24,9";"97,0";"97,0";"96,0";"24,5";"24,7";"24,4";"1006,8";"1006,8";"1006,6";"0,0";"264,0";"1,1";"";"0,0"
"11/01/2025";"0900";"24,8";"25,0";"24,8";"98,0";"98,0";"97,0";"24,4";"24,5";"24,4";"1007,5";"1007,5";"1006,8";"0,0";"264,0";"0,0";"";"0,0"
"11/01/2025";"1000";"25,4";"25,4";"24,7";"98,0";"98,0";"98,0";"25,1";"25,1";"24,4";"1008,3";"1008,3";"1007,5";"0,1";"256,0";"1,4";"92,20";"0,0"
"11/01/2025";"1100";"29,0";"29,0";"25,4";"83,0";"98,0";"83,0";"25,9";"26,0";"25,1";"1008,9";"1008,9";"1008,3";"0,7";"236,0";"2,8";"617,00";"0,0"
"11/01/2025";"1200";"30,9";"31,0";"28,9";"74,0";"83,0";"73,0";"25,7";"26,2";"24,9";"1009,4";"1009,4";"1008,9";"1,7";"231,0";"5,8";"1472,40";"0,0"
"11/01/2025";"1300";"31,0";"32,1";"30,2";"70,0";"76,0";"67,0";"24,9";"25,9";"24,6";"1009,6";"1009,8";"1009,4";"1,3";"237,0";"5,9";"1524,40";"0,0"
"11/01/2025";"1400";"33,0";"33,7";"30,6";"64,0";"73,0";"60,0";"25,2";"26,1";"24,2";"1009,4";"1009,7";"1009,4";"1,9";"234,0";"4,6";"1981,40";"0,0"
"11/01/2025";"1500";"31,9";"34,8";"31,9";"65,0";"68,0";"56,0";"24,6";"25,9";"23,9";"1008,9";"1009,4";"1008,9";"1,8";"227,0";"7,6";"2450,50";"0,0"
"11/01/2025";"1600";"30,0";"31,9";"26,8";"84,0";"91,0";"65,0";"26,9";"27,3";"24,3";"1008,5";"1009,2";"1008,5";"0,4";"231,0";"7,8";"988,20";"0,6"
"11/01/2025";"1700";"25,5";"30,5";"25,4";"96,0";"96,0";"75,0";"24,8";"27,6";"24,0";"1008,0";"1009,0";"1008,0";"1,2";"221,0";"7,3";"437,30";"5,2"
"11/01/2025";"1800";"25,8";"25,8";"25,2";"96,0";"96,0";"95,0";"25,1";"25,1";"24,4";"1006,8";"1008,0";"1006,8";"0,4";"219,0";"3,3";"224,10";"0,0"
"11/01/2025";"1900";"26,8";"26,8";"25,5";"89,0";"96,0";"89,0";"24,8";"25,4";"24,4";"1006,4";"1006,8";"1006,4";"1,2";"232,0";"3,8";"390,80";"0,0"
"11/01/2025";"2000";"27,6";"27,7";"26,8";"87,0";"89,0";"86,0";"25,1";"25,3";"24,5";"1006,3";"1006,5";"1006,2";"0,8";"255,0";"3,9";"489,00";"0,0"
"11/01/2025";"2100";"27,3";"27,7";"27,3";"88,0";"88,0";"85,0";"25,1";"25,3";"24,8";"1006,7";"1006,7";"1006,2";"1,0";"244,0";"2,8";"260,80";"0,0"
"11/01/2025";"2200";"26,5";"27,3";"26,5";"92,0";"92,0";"88,0";"25,0";"25,1";"24,9";"1007,0";"1007,0";"1006,7";"0,2";"264,0";"2,4";"26,60";"0,0"
"11/01/2025";"2300";"26,4";"26,5";"26,3";"94,0";"94,0";"92,0";"25,4";"25,4";"25,0";"1007,9";"1008,0";"1007,0";"0,3";"241,0";"1,7";"";"0,0"
"12/01/2025";"0000";"26,4";"26,5";"26,4";"94,0";"94,0";"94,0";"25,4";"25,5";"25,3";"1009,0";"1009,1";"1007,9";"0,5";"243,0";"2,4";"";"0,0"
"12/01/2025";"0100";"26,4";"26,5";"26,4";"93,0";"94,0";"93,0";"25,2";"25,5";"25,2";"1009,5";"1009,5";"1009,0";"0,6";"256,0";"3,3";"";"0,0"
"12/01/2025";"0200";"26,4";"26,5";"26,4";"93,0";"93,0";"92,0";"25,1";"25,2";"25,1";"1009,0";"1009,6";"1009,0";"0,3";"254,0";"3,1";"";"0,0"
"12/01/2025";"0300";"26,1";"26,4";"26,1";"95,0";"95,0";"93,0";"25,1";"25,2";"25,1";"1009,1";"1009,3";"1009,0";"0,8";"220,0";"2,8";"";"0,0"
"12/01/2025";"0400";"25,8";"26,1";"25,8";"95,0";"95,0";"95,0";"25,0";"25,2";"25,0";"1008,5";"1009,1";"1008,4";"0,4";"217,0";"3,0";"";"0,0"
"12/01/2025";"0500";"25,7";"25,8";"25,7";"95,0";"95,0";"94,0";"24,8";"25,0";"24,8";"1008,2";"1008,5";"1008,2";"0,4";"260,0";"2,5";"";"0,0"
"12/01/2025";"0600";"25,5";"25,7";"25,5";"95,0";"95,0";"95,0";"24,8";"24,9";"24,7";"1007,7";"1008,2";"1007,7";"0,4";"258,0";"2,3";"";"0,0"
"12/01/2025";"0700";"25,4";"25,6";"25,4";"96,0";"96,0";"95,0";"24,7";"24,8";"24,7";"1007,0";"1007,7";"1007,0";"0,5";"243,0";"2,3";"";"0,0"
"12/01/2025";"0800";"25,4";"25,5";"25,4";"95,0";"96,0";"95,0";"24,5";"24,7";"24,5";"1007,1";"1007,1";"1006,9";"0,5";"257,0";"4,0";"";"0,0"
"12/01/2025";"0900";"25,0";"25,4";"25,0";"94,0";"95,0";"94,0";"23,9";"24,5";"23,9";"1007,8";"1007,8";"1007,1";"0,4";"229,0";"2,3";"";"0,0"
